symbol	log2FoldChange	padj
CDC42EP2	0.0407510502233417	0.913568008686896
FAU	0.0435401585601391	0.926170809303314
TM7SF2	0.122416927615435	0.569343284519666
VPS51	0.0429072863270261	0.88553254241708
TBX6	-0.240102757313765	NA
PPP4C	0.162244218344046	0.455397505328621
ALDOA	0.0700882814254713	0.79989467178428
TLCD3B	0.063879081289939	NA
DOC2A	-0.0478166377399866	NA
HIRIP3	0.0296814034479781	NA
TAOK2	0.0663444606971138	0.806530083428875
TMEM219	0.0552802833080152	NA
HMGA2	0.132671734531363	NA
MMP3	-0.636016736218886	NA
CNKSR2	-0.182735714265141	0.473997054852127
CNTN5	-0.165304725470345	0.24986338031163
KLRF1	-0.435936367881002	NA
CLEC1A	0.401820880940164	NA
MKX	-0.126621640780699	NA
MPP7	-0.00813337150288574	0.981800678411125
ITGB1	-0.067486203585243	0.793500576433032
FRMPD2B	0.0873253774137992	NA
FXYD4	-1.56589830421927	NA
TRIM48	1.19613688020894	NA
OR8K1	NA	NA
OR5M9	-0.535133584104864	NA
PCDH15	-0.152104710398275	0.110255779273631
PPIAP26	1.96561282933348	NA
CTF1	0.25974608697921	NA
CWC15	0.00492019198244011	0.991770117979461
FCGR1A	1.86524936591846	NA
ARID5B	-0.284181293978232	4.07619116078899e-05
KLHL1	-0.226803144421592	0.149451330234208
CDH8	0.0508651584280026	NA
DCUN1D2	0.0168179171712713	0.966692468807821
TMCO3	0.0986796220665075	0.766693306863394
TMEM218	-0.0399416807246332	NA
TIRAP	0.0688840124427887	0.843516124344634
EEF1AKMT1	0.0247449789418397	0.933986732970952
LATS2	-0.0150679762379812	0.961006829107115
SAP18	0.0669450840711747	0.825625112492047
ADGRL3	-0.100708731169663	NA
KIAA1328	-0.0368450437795822	0.900439824711359
FAM124A	-0.152463211665477	NA
MIA2	0.0479614428728227	0.850870661951314
HNMT	0.0515979816711298	NA
LYPD1	0.0140589924573342	NA
LYPD6B	0.709746350345137	0.768851109611032
PDCD4	-0.0596317428395964	0.861730920176002
ADRA2A	-0.133999879230934	NA
GPM6A	-0.0160670852072533	NA
WDR17	-0.264351109572072	NA
SPATA4	0.0863116052385934	NA
VEGFC	-0.317960291699436	NA
CCDC102B	0.0314133706693884	NA
CD226	-0.0885980057384474	NA
CNDP1	-0.350392013040873	NA
FSIP1	-0.087713943225893	NA
DLG2	0.00266434758930453	0.994112403872092
CCDC83	0.106570274410049	NA
RGS18	0.0425263644842909	NA
PRSS23	0.107168186450805	NA
MTMR12	-0.0143029253579087	0.955815910163123
PPP1R1C	-0.185162302626941	NA
C11orf53	-0.486688577285506	NA
CCT5	-0.0943351368631656	0.671076296697312
ATPSCKMT	0.0757856467606622	0.814813496358433
DOCK1	0.0088148870687176	0.967593648497992
DIXDC1	-0.0861180197491175	NA
DLAT	-0.0737331358357919	0.766341803876518
PIH1D2	0.158575515815278	NA
NKAPD1	-0.12792935050286	0.70054629866663
TIMM8B	0.0584404417007322	NA
IL18	-0.280708887155294	NA
TEX12	0.0343353419383479	NA
PTS	0.0149843719605025	0.966692468807821
PIP4K2A	-0.0161737214744607	0.958460891759034
C2orf50	-0.326392705741469	NA
FREM2	-0.13505292464492	NA
FOXO1	-0.0195996156092787	NA
CRIM1	-0.0695272412508133	NA
SEC24D	0.17722275359265	0.295970767011196
ABCB9	0.0265673211236239	0.925811250442945
RILPL2	0.0521334130371153	NA
DHX37	0.0388996143043894	0.902837303458157
UBC	0.0207569155084299	0.9401431331607
ITPR1	-0.0519027697514706	0.832091173113385
TKTL2	-0.853793384700332	NA
PRSS53	0.1812868145064	NA
SLC7A11	0.213161030535226	0.0375900640434219
NOCT	0.0291307089717208	0.933230856678473
ENKUR	-0.0242496739104034	NA
GPR158	-0.324631227839595	1.03732401550583e-06
LYZL2	-0.00573657414177186	NA
CACNA2D4	-0.203444995039764	NA
DCP1B	-0.0629354872189393	0.810021874671474
CACNA1C	-0.019276325691349	0.966692468807821
KCNA6	-0.34371268107228	NA
THRB	-0.220385859501557	0.00769041069400898
NGLY1	0.0312531542198802	0.905888601194335
OXSM	-0.0368446233771618	0.927579436093502
UEVLD	0.0508879778161017	0.871287653696102
TMEM86A	0.0226357514221611	NA
C12orf45	-0.0278067817175811	0.933650884531914
TMEM263	0.0274894612634931	0.948514963451988
BTBD11	0.0168574971101916	NA
UBE3B	-0.00100944451162495	0.996948588418634
ANK3	-0.1257116839753	0.279993096424757
IPMK	0.0451894934356532	0.908800072332471
RAD9B	-0.0850984369267485	NA
PLBD2	0.0238614848818237	0.951600528613103
DLG5	0.0515689766378173	0.845550770140505
MAT1A	0.0353773793102698	NA
SLC2A13	-0.0429328235051523	0.904756548028381
GXYLT1	0.00319675970712482	0.993414739458477
TWF1	0.0866090460738178	0.810428037718188
DIP2C	-0.0100261750832759	0.965048195020972
EIF4E	-0.127118387504297	0.473083378418165
MAGI1	-0.0511767006867749	0.761720322037005
TEX30	0.0564916982961999	NA
CSNK1G3	-0.143440619462833	0.376694105186691
SRFBP1	-0.0216261515952699	0.950917947245211
AKAP6	0.0162936640681215	0.964237162235698
NPAS3	-0.102462665766345	NA
FAM177A1	0.0243108826263247	0.941371743945847
MBIP	-0.021399941686267	0.965307320586291
MIPOL1	-0.244781471243731	0.00402730660488449
EXT2	0.0882217754585645	0.647167749888518
TMEM18	0.0562189880717183	0.87605276200816
ALLC	0.350116040747607	NA
KCTD14	0.127735199435962	NA
THRSP	-0.0265193784140933	NA
NDUFC2	0.0332629576366353	0.9395428121144
ME3	-0.183421993542417	NA
MSGN1	-1.17696680802712	NA
ADAMTS12	0.00957972796361119	NA
NUBPL	-0.0959741730382219	0.612484820285427
NEK7	0.100363721838937	0.452177901524211
ATP6V1G3	1.21814866100799	NA
FER	-0.0881657593997382	0.647167749888518
VIPAS39	0.0319057702407913	0.944238580158314
ANKRD50	-0.102047798844114	0.735717772980697
UPF2	-0.0722047019890461	0.728365401401929
CDC123	-0.00423178444627225	0.989534317110346
SCLT1	-0.0773580993354769	0.705206085837041
CCDC3	-0.157217036167437	NA
C4orf33	0.0980645820670781	NA
FRMD4A	-0.0909507088761641	0.808866399082389
SLC25A31	0.21660778448982	NA
PTPRO	0.0577719172182826	NA
EPS8	0.00110879787519493	0.996948588418634
ACAD8	0.0724141088768525	NA
THYN1	-0.22253410620083	NA
VPS26B	0.0672827862180164	0.81953718967877
NCAPD3	-0.0203207578055849	0.928630803937049
VTI1A	-0.0597697032226658	0.822970432402657
QDPR	0.0895167687382892	0.6854287072873
FAM160B1	0.00506717336447186	0.98797817429108
ANO4	-0.0199532524540957	NA
TEX9	-0.0558298012430781	0.870509122569977
QTRT2	0.0141451283941844	0.969589361254573
DRD3	-0.112292979697823	NA
MMAA	-0.0222761674486635	0.961748346109649
ZNF827	-0.0187422719294528	0.949081817091684
POU4F2	0.164423833621514	NA
EDNRA	-0.0471078144317646	NA
NR3C2	-0.286510539759873	1.10870909740802e-05
AKR1C6P	-0.370583393630715	NA
AKR1C2	-0.0552327749923499	NA
DPYSL4	0.0682144786253809	NA
VENTX	-1.01599440999782	NA
ADAM8	0.103878076831757	NA
ITIH2	-0.353370328104979	NA
KIN	0.0086934782767955	0.984029043275753
PIGF	0.0102376480108854	NA
ANKAR	0.0138268428077913	0.975263661470195
INPP1	-0.502614542055668	NA
MFSD6	0.0394912907219258	0.926922825013051
RNF144A	0.0183413754751636	0.956838534179933
ASAP2	0.113250379874204	0.331135776105734
ADAM17	0.0183789056563436	0.956314003613021
FLI1	-0.255312262670821	NA
KCNJ1	0.328571246108339	NA
TMEM45B	0.100508256018314	NA
WWC2	-0.0499952822511099	0.905888601194335
CENPU	-0.00595409491950397	0.98797817429108
ACSL1	-0.0176478263254406	0.941371743945847
SLC25A4	0.00947432592185283	NA
AMN1	0.135450105606127	NA
BICD1	-0.075140062550118	0.62888027653841
SAV1	0.0180083478268687	0.961748346109649
CCDC122	-0.0466938987033447	0.907890481942343
SERP2	0.0480019668227441	NA
NBAS	-0.0665941657796879	0.748602013707413
ZNF385D	-0.171583857887277	NA
TDO2	NA	NA
GUF1	0.00843239507130015	0.981484514835155
SLC35F4	0.0159893345142993	NA
GABRA2	-0.0282802476834647	NA
SACS	-0.104078176696368	0.434328526345945
CCDC175	-0.235878919690749	NA
PABPC3	0.279846362688819	NA
CENPJ	-0.0309501792245253	0.933986732970952
FBXO4	0.0264791616878033	NA
TMEM267	0.0862771191653302	0.77241670615486
CCL28	-0.315514938435748	NA
PARP8	-0.185209457361809	0.102082631560677
GFRA1	-0.111780180503756	NA
CACUL1	0.0214253155628726	0.956307372950485
DST	-0.0285092744673057	0.924989335662581
BEND6	-0.0394583841327877	NA
TIAL1	-0.0316646863766644	0.909050628291718
BAG3	0.0615857612767044	0.809003714793305
GLT1D1	-0.0830728304998326	NA
TMEM132D	-1.04073223351139	8.64530368833864e-06
RBM46	0.134198657703848	NA
ZNF37CP	0.945428493470695	NA
SCHIP1	-0.258053211096499	NA
MCHR2	-0.196331655148656	NA
KCNE4	0.0692677995452424	NA
AP1S3	-0.0230037142150582	0.936826164583509
RABGAP1L	-0.0422748612208221	0.862444021764132
CCDC74B	-0.0899574000982549	NA
TLCD4	0.0327293561876119	0.936825679794859
MZT2B	-0.0145666718003837	0.965488730796083
TUBA3E	-0.334059718118499	NA
ASTN1	0.0648462792141476	NA
CFC1B	0.0301332520799632	NA
FAM168B	0.021866053286799	0.926269199967361
PTPN14	-0.0584888734245313	0.839901758229562
SMPD4BP	-0.117691841820425	0.449414867781718
MGAT5	-0.122766098174349	0.313818952846101
TMEM163	-0.189872043542138	NA
GPATCH11	0.0196445778840317	NA
HSPB8	-0.0154674861267078	NA
GEMIN6	-0.0612953736088184	NA
TMEM178A	-0.0290220973489629	NA
POU4F1	0.127467315937632	NA
OBI1	0.0475713714590246	NA
CYSLTR2	-0.0237472524533063	NA
GRID2	-0.0978071102793035	0.836179483403822
ARL11	-0.369020967710346	NA
RIT2	0.115097368579676	NA
SETBP1	-0.0385640570625573	0.847549154950825
ARL14EP	0.0513928231059158	0.888610630062967
EPG5	-0.00350813716554904	0.992463064085458
PSTPIP2	-0.0558908710299528	NA
ATP5F1A	-0.0743962476188603	0.77241670615486
HAUS1	0.119204593260186	NA
C18orf25	0.0702569711881313	0.754610296235298
SPC25	-0.194068015241136	0.41352317361706
G6PC2	NA	NA
PDK1	-0.0289702051001838	0.944478519473723
PTH	0.138590220801914	NA
PDE3B	-0.0562332145397514	0.862959187678294
TCF7L1	-0.159604645366053	NA
TGOLN2	0.148782026352228	0.569343284519666
SH2D6	-0.180527227270553	NA
KCNK13	-0.104352385895071	NA
UHMK1	-0.0230298748561664	0.941371743945847
ATG10	-0.00337844428515571	0.992408024988123
POC5	-0.0616068417406109	0.863366612205194
SPOCK1	-0.0757431558067833	NA
FAM151B	-0.0479624565448497	0.905888601194335
TADA1	-0.0494478131114659	0.902753243861976
GUCY1A2	-0.0838977109861118	NA
CWF19L2	-0.128026523754008	0.429642714122806
JMY	-0.130738780734695	0.343025249406937
HOMER1	-0.150708413999634	0.27126747549373
XRCC4	-0.0372560760374528	0.905888601194335
BOLL	-0.387590322558013	NA
ZNF547	0.0443375324467045	0.913568008686896
ZNF773	0.0660961782180652	0.84557977460106
ZNF776	0.00582062631922786	0.99002722871422
ZNF256	0.195929108771665	NA
SUV39H2	-0.0426721961456195	0.905837852977089
DCLRE1C	-0.0085230163456051	0.981800678411125
OLAH	0.279115491716546	NA
RPP38	-0.0192006406525888	0.952852903130745
NMT2	0.00643840423957184	0.986091041139967
ZSCAN1	-0.450964745453699	NA
ZNF837	0.0604485417991086	0.85199315191344
USP12	0.0424487749276981	0.878331256895804
CCDC50	-0.150244415277472	0.3132497245886
CAMK4	0.031312096761136	NA
TRIM36	-0.0596482713456039	0.846651979743917
ZFP36L2	-0.166203701414886	NA
PAN3	-0.0710540066067073	0.726668665228132
PLEKHH2	-0.0877854857616017	NA
PFKM	0.0387028649052757	0.888781787515561
TMEM123	-0.0802999301553463	0.764694462718225
GRIA4	-0.227411266665963	NA
IGSF10	-0.113585896015208	NA
SPEF2	0.127233756060715	NA
SPARCL1	-0.0797679010542226	NA
DSPP	0.357475121349298	NA
DMP1	0.830910762689781	NA
MEPE	-0.210634696792164	NA
MBNL1	-0.0188478676663748	0.944956366969481
CAPSL	-0.335949184483111	NA
NADK2	-0.0775137222733695	0.698525970380748
GPD1L	-0.0296114104150788	0.938720606779251
GJA1	-0.29966252693428	NA
CCNO	0.28035204815029	NA
DDX4	0.0468142115014231	NA
CLEC4F	0.522411937556793	NA
SLC30A6	-0.0531250476300887	0.860942515088614
PELO	-0.0245271273743942	NA
RASGRP3	-0.117354173137002	NA
SAR1B	0.00632768469468311	0.984013209909407
CATSPER3	-0.0719160455359918	0.81953718967877
GPR180	0.00555422693585108	0.992463064085458
DYNLT5	-0.0761608527044157	NA
DNAI4	-0.0677223824902459	NA
ANKRD22	0.0102216567539849	NA
FARP1	-0.041053692811044	0.842942806755793
IFIT5	0.0116978578360557	NA
SLC16A12	-0.300922297448521	NA
PANK1	-0.0728766954802728	0.768679562724601
PRDM8	-0.115021704597722	NA
BMP3	-0.0562628596100455	NA
HNRNPDL	-0.0447142088362583	0.859909488977814
HHEX	-0.143885081080916	NA
UTRN	-0.151344471073009	0.0535480599430444
GRM1	-0.178831856492621	NA
PTPRK	-0.120908198585721	0.675559492811954
GGPS1	-0.0089886373432311	0.981800678411125
CNTNAP4	-0.127357257261887	0.429197281791946
ZNF117	0.0764552647982508	0.782666014986383
PART1	0.0595714774519398	NA
RAB3C	-0.23126522069647	NA
LMNTD1	-0.123203084144293	NA
MARVELD2	-0.0430641981003774	NA
RAD17	0.115261402390652	NA
MED21	-0.071275274545965	0.860530165631313
PLOD2	0.0357856111634849	NA
STK32B	-0.0184583959947136	NA
NRSN1	-0.480204349661637	NA
JAKMIP1	0.18714689129876	0.0535480599430444
ZIC1	-0.275811413706843	NA
ADGRA3	0.038680623845224	0.879258153740904
CPB1	-0.0567776540184293	NA
SREK1IP1	0.0201200968210251	0.958460891759034
LGI2	-0.225182193091534	NA
CWC27	-0.0486476367814736	0.868505029952355
MR1	-0.0665929407062488	NA
SRP19	0.0899196244251476	0.695425589343309
CENPH	-0.0340084964039195	0.930785387333588
CDYL	0.0103619803668684	0.967593648497992
CARHSP1	0.128043764340247	0.64211355133786
TEKT5	-0.0450905182420586	NA
BANK1	-0.296361610398704	0.00781036672281626
TXNDC11	0.0375002561686279	0.8664564115942
DAB2	0.429072612238714	NA
ACMSD	-0.333585255200431	NA
ACOXL	-0.0777020745963585	0.740699394301068
BCL2L11	-0.0021600131738154	0.993799663022745
ANAPC1	0.029741869286256	0.908030233379033
CAST	0.0214992515472014	0.939709265578266
SCOC	-0.0143018524827285	0.973532833764492
CLGN	-0.341384873314736	NA
CETN3	0.0178527929535997	0.966692468807821
SMARCA5	-0.0520602150744815	0.872693131719918
SYCP2L	-0.228435419687092	NA
BMP6	-0.104498519612453	0.70799926761202
RGPD3	-0.0123623590497557	NA
RASSF3	-0.358714596251968	2.66938467738387e-14
HNRNPU	-0.0405398949352467	0.841775164500944
RANBP2	-0.0221724107994379	0.938527321804319
AHCTF1	-0.0603883640585622	0.759866174419042
MERTK	-0.11069084570473	0.6469273293698
TMEM87B	-0.0338822117030907	0.908030233379033
OR14K1	1.55934219302455	NA
PTPRR	-0.136736451667127	NA
NR4A2	0.241145281005213	NA
CCDC148	-0.0401838030270607	NA
PLA2R1	-0.252000396452425	NA
RBMS1	0.204210146266206	0.954204592296511
SCN3A	-0.201144769574348	NA
FEZF2	0.787221772979376	NA
CD96	-0.202764588660839	NA
SLC25A27	0.00778649385032131	NA
ADGRF1	0.371004121647828	NA
ADGRF4	-0.162749801803536	NA
FRMD1	0.0788013227589093	NA
CYRIB	0.0294196981035121	0.908030233379033
ASAP1	-0.0850313901193371	0.487199939301471
TRAPPC8	0.0142441402265919	0.961748346109649
FAM81B	0.0557429527715701	NA
LINC00467	-0.0250142991974259	0.939925969896754
INO80C	-0.00907429992132308	0.984301166318007
LPCAT1	0.0112459993431312	0.971438565891562
PLEKHG4B	0.0258601914722375	NA
NMRAL1	0.109586748723568	0.750064373728614
UBALD1	0.0712158966007838	NA
C16orf89	-0.232066339891689	NA
TMEM251	NA	NA
ING1	0.285205514438655	0.231950707749465
TEX29	0.22487186358048	NA
SPACA7	NA	NA
ADPRHL1	0.0710417655770621	0.846364567132938
CMTM7	-0.0617579296830057	0.846651979743917
FBXL2	-0.0234820180360158	NA
UBP1	0.0290501589573513	0.905888601194335
RMND5A	-0.0466105245322506	0.879545056728671
CD8A	-0.17086642280018	NA
RPIA	-0.0639206494347392	0.860530165631313
GOLGA8F	0.876598878207341	NA
PTPRD	-0.136005770188137	0.606970046166174
LURAP1L	-0.245347849935258	NA
CNKSR3	0.0305154514481212	0.903671952914107
GTF2E1	-0.047649296658414	0.862999685323481
CFDP1	0.0453447364452708	0.857149270718857
TGIF2LX	0.186200424135799	NA
ZDHHC7	0.0386053779553299	0.901092169316538
CIBAR2	0.0554521406744474	NA
C7orf31	-0.138250831399716	NA
TMPRSS11D	0.0645239880846532	NA
JAZF1	-0.183336206680352	0.232822897716936
CMIP	-0.0409023476502215	0.841775164500944
SPHKAP	-0.0229976769264165	NA
KCNJ16	-0.158711792540154	NA
PID1	-0.259735685716394	NA
TRIP12	0.0297463917949711	0.903755682572046
FBXO36	-0.0101553639882715	0.984027021977806
CEBPG	0.0800003215070973	0.812666710106874
KCTD15	0.0192929300287523	0.953044964300926
ZNF599	-0.0135024497915425	NA
MCOLN2	-0.0293673158479721	0.937341091463279
LGI4	0.183353797656185	NA
DDAH1	0.0218348565612065	0.933986732970952
SREK1	0.0198822246423437	0.939533294073721
CHD1	-0.0724024684139624	0.727567866609517
CLCA3P	0.110363832115438	NA
ANKFN1	-0.162875152738692	NA
DGKE	-0.02978761433506	0.932791778552556
HS2ST1	0.0456694506957566	0.880215152636061
MSI2	-0.0229429842995518	0.904144620393622
CACNA2D1	-0.274549158199752	NA
ZUP1	0.0186379851059142	0.966692468807821
HS3ST3A1	-0.0533489034772766	NA
GDPD1	-0.282866138569884	0.102957122397181
NUS1	0.00297571722850785	0.994112403872092
SEMA3D	-0.181250892992776	NA
PPP2R5E	0.0108625121884376	0.965445665157883
ASB17	1.22515785617976	NA
GRAP	-0.208870472616592	NA
SLC5A10	-0.132428668384097	NA
AK5	0.0408878083673431	NA
CABYR	0.058768267944779	NA
IMPACT	-0.0879211126116319	0.792144093419628
ANKRD29	-0.469179338925279	6.52585829431394e-06
SDHAF4	0.0952505842677326	0.777531586518523
CHST9	-0.0821688037723522	NA
THY1	0.179115249059374	NA
DNAAF1	0.0628651914586469	NA
C16orf74	0.152640403623773	0.545130535564782
TBCEL	-0.105620635019846	0.611103328650165
JPH3	-0.151646467928846	NA
ANKH	-0.234724000416393	0.0173865064432182
OTULIN	-0.198359244752016	0.153234631726062
UBASH3B	-0.121768276733663	NA
ROBO4	0.35226296782311	NA
ROBO3	-0.121630483765545	NA
PANX3	-0.332923646622014	NA
TBRG1	-0.397405273093095	2.78247473954985e-06
NRGN	0.142815657109977	NA
RETREG1	-0.1844899943878	0.171157916365597
CDH12	-0.0562308262393665	0.820439605533594
GPR15	-0.28835294484495	NA
TOMM70	-0.0273634563260986	0.930565268303005
ABI3BP	-0.278292439234477	NA
ANGPT1	-0.0832476055442521	NA
CYP4Z2P	-0.307754119884889	NA
PITPNC1	-0.0492964448733371	0.860530165631313
CC2D1B	0.0963047048315991	0.654585750746686
CERS3	-0.127016211286728	NA
PRKCA	-0.0351439752002197	0.882286532812587
LRRK1	-0.0309500253633956	NA
CEP112	-0.0549757197237336	0.851508377654097
GAL3ST2	-0.0765482340713301	NA
ABCA9	-0.412983320935346	NA
ABCA6	0.650382604505558	NA
ABCA10	0.0433975048342295	NA
ABCA5	-0.00546582049476108	NA
ENPP3	-0.0529149594995594	0.902197250695291
C4orf19	-0.0443496631390618	0.915914921084103
UCHL1	-0.660310182396052	NA
MIA3	0.0189551816109069	0.935320726808825
DISP1	-0.0333736456754052	0.909050628291718
TNIK	-0.0625523718470871	0.865821565851787
TDH	0.0203451727758851	NA
FAM167A	0.230809407783945	NA
NEIL2	0.0314009239360803	0.94262352889872
PGM5	-0.0284351437168244	NA
WNT3A	-0.0855358739386055	NA
OBSCN	0.0569771279312583	0.792144093419628
LONRF1	-0.0185318131309338	0.961748346109649
TRIM11	0.138201362199108	0.37688883769402
ENAH	-0.110253120691722	0.339336392520295
PPP1R3A	-0.250199536445308	NA
CCSAP	0.0210828073849082	0.963608447678827
ASZ1	-0.105041599624311	NA
SH3RF1	-0.0388856941570173	0.863366612205194
GBP5	-0.0570490901633341	NA
BUB3	0.0449641876190751	0.872705715704054
GPR26	-0.229044185573167	NA
CCDC173	0.0301647811706779	NA
MMP21	0.383353063190154	NA
C10orf90	-0.142549569157265	NA
DIPK1A	-0.120903112701231	NA
ATP5MC3	-0.123847550094934	0.746959441105268
CNTNAP3B	-0.0809598466249514	NA
MAGED4	0.0949373514916811	NA
SRSF12	0.21117265091243	NA
PDLIM3	-0.289034158685495	NA
SORBS2	-0.0932441343412987	0.689501826227776
ELOC	0.0378035959878671	0.895508061592986
LY96	-0.118340022160215	NA
CEP170P1	-0.141234719398456	NA
PSMA8	0.378967831865769	NA
TMSB4Y	0.630809547199508	NA
CXADR	0.0270438406066342	0.949443865834472
BTG3	-0.078923646144309	NA
C21orf91	0.041692218958157	0.927129021150135
CHODL	-0.235652994337773	NA
TMPRSS15	-0.0154040198110171	NA
NCAM2	-0.205813796842536	0.291216697571009
L3MBTL4	-0.209287708927134	NA
PDE1C	-0.023348042137114	NA
RABGEF1	0.136432080137671	0.137941616604003
MRPL39	0.0667966175790911	0.865740273403275
JAM2	0.0445830195867023	NA
ATP5PF	-0.0278157837032066	0.931756923931962
GABPA	-0.0342591170886518	0.922957150432649
ADAMTS1	-0.0575260819453819	0.744004312861092
ADAMTS5	-0.628987117591876	NA
TSEN2	-0.0295274803821819	0.910296742560863
SLFN13	-0.357911021636879	NA
WNT7A	0.0990578586941192	NA
XPC	0.0503129868889621	0.846651979743917
CCDC174	-0.0379980177537633	0.915914921084103
FGD5	0.0991292870603942	NA
FLCN	0.0819829830504594	0.725147991101783
DPH3	-0.0427586607090434	NA
OXNAD1	0.00300350430004957	0.99264026119424
PLCL2	-0.0487659664431744	NA
CXXC1	0.155839484396304	NA
SKA1	NA	NA
PPP4R1	-0.0793600663305327	0.760081857013963
APCDD1	-0.0264443265910652	NA
PIEZO2	-0.191537713508422	NA
CCDC144B	-0.10253220824688	NA
MPPE1	0.144891362870492	0.591452217928834
CCDC144CP	0.00695539800945202	NA
USP43	-0.282424042338385	0.000354533891051541
RAB6B	-0.0299743457127199	0.935320726808825
EME1	0.0133568022435094	NA
EPHB1	-0.0556076622955982	NA
ACSS1	-0.144454766777434	NA
ANKRD40	0.0152706742081426	0.961748346109649
ZNF18	0.0431834339779609	0.919582363112343
CA10	-0.13116890064221	NA
VOPP1	0.0205402302421073	0.946098569699311
SEPTIN14	-0.100361879568012	NA
APOOL	-0.020898034153406	0.961748346109649
DKK2	-0.186592785420537	NA
CYP2U1	-0.0374963666158473	NA
RSPH10B	0.198837535430557	NA
FBXL18	0.159644205400898	0.233864129717169
CNTNAP5	-0.0472331821288299	NA
PROM2	0.0352938597992693	0.899953734107437
UNC93B2	0.205453547441282	NA
AK9	-0.0525927754968076	0.905888601194335
ODF1	-0.271068152350064	NA
KLF10	-0.0380879570329244	0.918147603809169
PTPRN2	0.00402612273611975	0.98797817429108
AZIN1	-0.0818114273455807	0.750459403171226
ATP6V1C1	0.0172101504046229	0.962643402507313
PIP4P2	-0.136730029200827	NA
OTUD6B	-0.0302006484820389	0.946098569699311
CDK19	-0.197415835940976	0.00763246365585811
GTF3C6	0.0210332753144209	0.961006829107115
TTC39B	0.198844663036338	0.25416850329511
AGPAT5	-0.052515020422101	0.850622902000969
MMS19	-0.0410763658756768	0.896044775352451
OR4K1	1.0214386872565	NA
PI4K2A	0.118026072976186	0.66024215018089
MARVELD1	-0.119071140940689	NA
ZFYVE27	0.0299053554475549	0.931813210014658
GOLGA7B	0.13704878506475	NA
GPR78	0.0754076653326912	NA
TRMT44	0.0677531090580425	0.754610296235298
SLC25A28	0.161786403319174	NA
HSPA13	0.206547844196261	NA
SAMSN1	-0.160956678915083	NA
USP25	-0.0652385647158257	0.774750906212053
GRAMD2B	0.0995786169654139	0.582738485787857
ZCCHC10	0.034737692852935	0.928899454523013
C16orf87	0.0369559708863122	0.926269199967361
MOV10	0.0417956622501746	0.887065895786665
RHOC	-0.0244976841045401	NA
PPM1J	-0.13554764145728	NA
DBI	-0.0281877243800488	0.929198342420989
SLC16A1	-0.128376253630473	0.531753512432115
HEATR3	0.0117366154671832	0.973958101215308
TRIM74	0.244491307481923	NA
NIFK	0.0100377177885047	0.984027021977806
OXA1L	-0.0309578129783966	NA
SLC7A7	0.153776331768429	NA
MAGEC1	0.34711395629041	NA
LARP1	-0.0864325795035941	0.414650546327367
CNOT8	0.124906645623517	0.493063434510188
GRIA1	-0.0383359276543919	NA
LRGUK	0.133309760248528	0.624945558014277
SETD9	-0.133856899255343	NA
MIER3	0.0205869659059431	0.952852903130745
NUP205	-0.0295767537078533	0.912583766570574
ZKSCAN2	0.0254465059514359	0.958460891759034
C9orf85	0.00591525244579117	0.986767957131089
XAGE2	-0.459243667797332	NA
PIK3AP1	-0.622560798376636	9.43471655588652e-07
RBM45	0.0224549313008162	NA
TTN	-0.203034470882587	NA
VSIG4	-0.735111460874734	NA
PDIA4	0.0631712120437098	0.769479377999231
KDM8	-0.0300763226701119	NA
PDZD9	1.03403975308005	NA
OTOA	0.243730543285992	NA
KCTD18	0.107055785177741	0.740971200482028
FAM126B	0.0696425226655511	0.832254479613888
FLACC1	0.172112803888916	NA
C2CD6	0.0400498297057095	NA
TMEM237	0.0461889572961066	0.909392268368452
FZD7	0.151254868403076	NA
SPAG17	-0.26622836394713	NA
DEPTOR	0.0679688178005423	0.77241670615486
FMN2	-0.015862437951791	NA
RNF20	0.140074694798817	0.51361146299228
CYLC2	-1.48993692809675	NA
PPARGC1B	-0.0612554568338929	0.805508374457419
ELMO1	-0.101041280752274	NA
SLC26A2	-0.0806333905390188	NA
LSM11	0.113250158198693	NA
MED7	-0.0338984349792677	NA
SAXO1	0.036015065406285	0.909611115402746
RRAGA	-0.0596418193882238	NA
SLC24A2	-0.124687376078238	NA
TRIM42	-0.298371722772757	NA
PXYLP1	-0.0412383014213081	0.904756548028381
ADCY8	-0.29948088606735	NA
RASA2	0.0295618247388126	0.912583766570574
RMND1	-0.0601186061316833	0.825222334756888
RAET1L	-0.124521471241309	NA
SLA	-0.361947835988833	NA
TMBIM4	0.0777012992672574	0.805857679543548
VBP1	0.0479527602242952	0.908030233379033
RAB39B	-0.111276940307098	NA
CLIC2	0.0300486038449539	NA
AFF2	-0.0179386816034388	NA
MICU3	-0.0226972005110308	0.946166949476305
GRIP1	-0.0295860947200488	NA
VPS37A	0.0218812528582971	0.944584734976427
KIF5A	-0.0927346797728122	NA
NAT2	0.627560870055806	NA
MAGEA8	-0.283226988227774	NA
PSD3	-0.135621342744348	0.165387221636184
CARNMT1	-0.0225372429908441	0.936826164583509
MCU	0.0564737027411513	0.842893544742403
MIDEAS	-0.0806542622422028	0.603995249479865
CFAP70	0.145337213023396	0.37688883769402
GNA14	0.0677323671776802	0.875783903348176
FAM161B	0.144489840624534	NA
GNAQ	-0.177812455878377	0.213072013695938
WIF1	0.209496375440293	NA
UGT2B4	0.10964863620232	NA
GPR61	-0.101013754458941	NA
MMP16	-0.2850444687175	2.91129741114381e-05
